movie_id,title,genre,nation,open_date,runtime,total_audience,total_sales,director_avg_audi,director_movie_count,lead_actor_avg_audi,lead_actor_movie_count,distributor_avg_audi,distributor_movie_count,producer_avg_audi,producer_movie_count,trend_pre7_avg,trend_pre7_max,trend_growth_rate,trend_pre30_avg,relative_search_share,market_avg_audi_7d,ticket_price_pre30,open_month,open_day_of_week,is_summer,is_winter,is_peak_season,is_covid_period,is_korean,holiday_nearby_count,is_holiday_release,same_week_releases,is_new_director,is_new_lead,is_new_producer,is_new_distributor,log_audience,genre_avg_audi,rating_15세이상관람가,rating_전체관람가,rating_청소년관람불가,scrnCnt_day1,showCnt_day1
20259339,힌드의 목소리,드라마,프랑스,2026-04-15,88,12346,111416140,12.578590746240277,0,13.654712863378254,0,12.239447064468642,54,13.789462397867712,0,0.0571428571428571,0.12,1.7142857142857144,0.0333333333333333,0.0169577751399016,12.359825695292669,10249.644751665424,4,2,0,0,0,0,0,0,0,6,1,1,1,0,9.421168397567744,13.10159795904473,1,0,0,116,145
20247648,내 이름은,드라마,한국,2026-04-15,112,206709,1845035680,14.856092744158737,8,14.329858201079515,228,11.56640605153571,172,14.456160386216444,6,0.3528571428571428,0.52,2.117142857142857,0.1666666666666666,0.0799616184231569,12.359825695292669,10249.644751665424,4,2,0,0,0,0,1,0,0,6,0,0,0,0,12.239072123793282,13.10159795904473,1,0,0,4,5
20250411,미야자키 하야오의 그대들은 어떻게 살 것인가,다큐멘터리,일본,2026-04-15,120,6091,44711510,12.578590746240277,0,13.208272780777332,10,12.052786835041278,89,13.789462397867712,0,0.0485714285714285,0.06,1.821428571428572,0.0266666666666666,0.0136123872724179,12.359825695292669,10249.644751665424,4,2,0,0,0,0,0,0,0,6,1,0,1,0,8.714731714015052,11.492231104027544,0,0,0,78,96
20262811,"극장판 총집편 걸즈 밴드 크라이 있잖아, 미래.",애니메이션,일본,2026-04-16,110,2920,30334020,9.553788222333822,1,13.654712863378254,0,10.817489785439996,34,13.789462397867712,0,0.0,0.0,1.0,0.0,0.0,12.346323909161946,10256.820030350678,4,3,0,0,0,0,0,0,0,6,0,1,1,0,7.979681302387741,12.760009229502952,0,0,0,100,136
20262639,노멀,범죄,미국,2026-04-17,91,15602,101674800,11.722578426101938,1,11.430293574921723,2,10.650254950450217,119,13.789462397867712,0,0.0328571428571428,0.06,1.8956043956043955,0.0173333333333333,0.0088904086168575,12.32974749665317,10269.136139531043,4,4,0,0,0,0,0,0,0,6,0,0,1,0,9.655218482441182,14.009368374495969,0,0,1,129,246
20262907,고트: 더 레전드,애니메이션,미국,2026-04-17,99,30056,267596660,12.578590746240277,0,13.654712863378254,0,13.618888078702952,72,13.789462397867712,0,0.0014285714285714,0.01,3.2857142857142856,0.0004347826086956,0.0002249533221856,12.32974749665317,10269.136139531043,4,4,0,0,0,0,0,0,0,6,1,1,1,0,10.310850857927372,12.758850138911942,0,1,0,339,423
20262657,리 크로닌의 미이라,공포(호러),미국,2026-04-22,134,33691,365849230,12.578590746240277,0,13.983862999397392,5,13.91618118528934,188,13.789462397867712,0,0.2357142857142857,0.36,2.6684636118598384,0.0883333333333333,0.0437149455625206,12.151539522093543,10253.608638384749,4,2,0,0,0,0,0,0,0,5,1,0,1,0,10.425015699435257,12.621322158657982,0,0,1,368,610
20240532,짱구,드라마,한국,2026-04-22,95,407792,3980989120,12.578590746240277,0,14.47799344672002,79,13.384736476997626,35,13.789462397867712,0,0.7914285714285715,1.03,2.1198979591836737,0.3733333333333333,0.1791140252678714,12.151539522093543,10253.608638384749,4,2,0,0,0,0,1,0,0,5,1,0,1,0,12.91851497169807,13.09984592539543,1,0,0,13,14
20262776,르누아르,드라마,일본,2026-04-22,119,13670,108415470,12.578590746240277,0,13.425985725906605,9,12.059162111397944,37,13.789462397867712,0,0.0428571428571428,0.05,2.255639097744361,0.019,0.0097369320122992,12.151539522093543,10253.608638384749,4,2,0,0,0,0,0,0,0,5,1,0,1,0,9.523032079931992,13.09984592539543,0,0,0,127,239
20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,애니메이션,일본,2026-04-22,108,41274,504130900,12.578590746240277,0,13.654712863378254,0,11.381638169017531,19,13.789462397867712,0,0.0,0.0,1.0,0.0,0.0,12.151539522093543,10253.608638384749,4,2,0,0,0,0,0,0,0,5,1,1,1,0,10.628012268788328,12.757783603514037,1,0,0,90,149
20262685,란 12.3,다큐멘터리,한국,2026-04-22,96,234543,2340603860,8.82585367025321,1,13.654712863378254,0,13.88405962806198,228,8.82585367025321,1,0.5742857142857142,0.72,3.778195488721804,0.152,0.072924996001919,12.151539522093543,10253.608638384749,4,2,0,0,0,0,1,0,0,5,0,1,0,0,12.365398482529812,11.485604930585133,0,0,0,842,2156
20088147,줄무늬 파자마를 입은 소년,드라마,영국,2026-04-23,94,3604,23448700,12.578590746240277,0,13.359069473538908,9,10.644988691030289,120,13.789462397867712,0,0.0185714285714285,0.04,1.3928571428571428,0.0133333333333333,0.0068528353606304,12.16107303811456,10242.829593765218,4,3,0,0,0,0,0,0,0,5,1,0,1,0,8.190077049719049,13.098565154941562,0,0,0,153,213
20259791,악마는 프라다를 입는다 2,드라마,미국,2026-04-29,118,1488192,14992026340,10.997037046861776,2,13.926256494390865,56,14.63908679491281,123,13.789462397867712,0,0.4014285714285714,0.74,1.6749453606199085,0.2396666666666666,0.1753230919287978,12.142361210833725,10289.04698554217,4,2,0,0,0,0,0,0,0,3,0,0,1,0,14.213073190265376,13.097449233255182,0,0,0,3,4
20259773,슈퍼 마리오 갤럭시,애니메이션,미국,2026-04-29,98,1480765,14341526380,12.578590746240277,0,14.467711523079643,47,13.37344869782945,226,13.789462397867712,0,0.3085714285714286,0.4,1.7802197802197803,0.1733333333333333,0.1267983418678371,12.142361210833725,10289.04698554217,4,2,0,0,0,0,0,0,0,3,1,0,1,0,14.208070079415968,12.756756111338593,0,1,0,1166,4173
20262906,극장판 반짝반짝 달님이: 싱어롱 파티,애니메이션,한국,2026-05-01,69,9515,89495750,12.578590746240277,0,13.654712863378254,0,12.329963029878602,0,13.789462397867712,0,0.0,0.0,1.0,0.0,0.0,12.370414483948007,10202.63775201698,5,4,0,0,0,0,1,0,0,3,1,1,1,1,9.160729871422848,12.760554151336692,0,1,0,164,235
20263327,사랑의 하츄핑 특별판,애니메이션,한국,2026-05-01,86,12321,117405860,14.016425678097736,1,13.654712863378254,0,13.37433165360848,36,13.789462397867712,0,0.0585714285714285,0.12,1.9914285714285715,0.0294117647058823,0.0239169603137905,12.370414483948007,10202.63775201698,5,4,0,0,0,0,1,0,0,3,0,1,1,0,9.419141561574516,12.760554151336692,0,1,0,295,352
20261943,올 그린스,드라마,일본,2026-05-06,119,7695,62722550,12.578590746240277,0,12.68412814627913,1,11.3928305544439,99,13.789462397867712,0,0.0671428571428571,0.12,2.7592954990215266,0.0243333333333333,0.0084755601996981,13.078552695011965,10101.04227360361,5,2,0,0,0,0,0,1,1,1,1,0,1,0,8.948455992345542,13.09974902393865,0,0,1,133,201
20262947,모탈 컴뱃 2,액션,미국,2026-05-06,115,14433,161543190,12.578590746240277,0,13.66478882590378,10,13.911038169636033,189,13.789462397867712,0,0.1628571428571428,0.29,2.760290556900726,0.059,0.0203051508546518,13.078552695011965,10101.04227360361,5,2,0,0,0,0,0,1,1,1,1,0,1,0,9.577341813632218,14.113037667148353,0,0,1,365,592
20259626,마이클,드라마,미국,2026-05-13,127,778427,8744263060,12.655653517739022,4,14.043029501053928,9,13.379176498598657,227,13.789462397867712,0,0.5657142857142857,0.92,2.1592148309705563,0.262,0.1009115419180896,11.858430254373303,10072.73140879532,5,2,0,0,0,0,0,0,0,1,0,0,1,0,13.565031780430004,13.098644988758371,0,0,0,34,34
20252801,교생실습,코미디,한국,2026-05-13,94,22022,185416850,11.867431725681188,3,13.72468759552476,11,12.329963029878602,0,11.80193487041141,7,0.1271428571428571,0.16,1.9866071428571428,0.064,0.0246501476441134,11.858430254373303,10072.73140879532,5,2,0,0,0,0,1,0,0,1,0,0,0,1,9.99984264077889,13.488017156391486,0,0,0,253,394
20262975,신극장판 은혼: 요시와라 대염상,애니메이션,일본,2026-05-20,124,13473,152975450,12.578590746240277,0,14.20164315825278,4,13.880643340266625,229,13.789462397867712,0,0.0114285714285714,0.02,3.0,0.0038095238095238,0.0014815783166655,12.185272091899671,10225.978208880211,5,2,0,0,0,0,0,0,0,2,1,0,1,0,9.508517181520606,12.75830157607606,1,0,0,440,901
20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,코미디,캐나다,2026-05-20,100,5154,57821300,12.578590746240277,0,13.654712863378254,0,11.310924873242245,54,13.789462397867712,0,0.01,0.02,1.5,0.0066666666666666,0.0025898842169408,12.185272091899671,10225.978208880211,5,2,0,0,0,0,0,0,0,2,1,1,1,0,8.54772239645106,13.484523855446392,0,0,0,155,273
20252402,군체,액션,한국,2026-05-21,122,18536,181209000,14.735543934540972,7,14.9406730985955,60,12.329963029878602,0,13.291280494774597,2,4.44,7.18,2.4689527340129747,1.7983333333333331,0.6938591779453931,12.14115538601361,10245.062074207644,5,3,0,0,0,0,1,0,0,2,0,0,0,1,9.82752401372909,14.111315697488296,1,0,0,9,9
20248252,와일드 씽,코미디,한국,2026-06-03,107,2652,24210000,13.718092307740044,2,14.609310020914505,68,12.329963029878602,0,13.789462397867712,0,0.0,0.0,0.0,0.3841176470588235,0.175162062909149,12.655382375414757,10411.66068865895,6,2,1,0,0,0,1,0,0,0,0,0,1,1,7.88344635413774,13.480959005397072,0,0,0,8,9
